Reporting country,Reference period,Item,Business type,Item code,Value,Date of extraction (yyyymmdd),"Number of submissions (per reporting country, reference date and undertaking type)"
SLOVAKIA,2024 Q2,Other expenses,Life,R2500,,20260416,9
SLOVAKIA,2024 Q2,Balance - other technical expenses/income,Life,R2510,-20.39659,20260416,9
SLOVAKIA,2024 Q2,Total technical expenses,Life,R2600,68.249503,20260416,9
SLOVAKIA,2024 Q2,Net Combined Ratio,Non-Life,Z0001,0.92,20260416,9
SLOVAKIA,2024 Q2,Net Expense Ratio,Non-Life,Z0002,0.41,20260416,9
SLOVAKIA,2024 Q3,Premiums written,Non-Life,R0101,,20260416,9
SLOVAKIA,2024 Q3,Gross - Direct Business,Non-Life,R0110,958.60582,20260416,9
SLOVAKIA,2024 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0120,24.247883,20260416,9
SLOVAKIA,2024 Q3,Gross - Non-proportional reinsurance accepted,Non-Life,R0130,0.0,20260416,9
SLOVAKIA,2024 Q3,Reinsurers' share,Non-Life,R0140,188.204442,20260416,9
SLOVAKIA,2024 Q3,Net,Non-Life,R0200,794.64926,20260416,9
SLOVAKIA,2024 Q3,Premiums earned,Non-Life,R0201,,20260416,9
SLOVAKIA,2024 Q3,Gross - Direct Business,Non-Life,R0210,911.152422,20260416,9
SLOVAKIA,2024 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0220,22.830589,20260416,9
SLOVAKIA,2024 Q3,Gross - Non-proportional reinsurance accepted,Non-Life,R0230,0.0,20260416,9
SLOVAKIA,2024 Q3,Reinsurers' share,Non-Life,R0240,172.517543,20260416,9
SLOVAKIA,2024 Q3,Net,Non-Life,R0300,761.46547,20260416,9
SLOVAKIA,2024 Q3,Claims incurred,Non-Life,R0301,,20260416,9
SLOVAKIA,2024 Q3,Gross - Direct Business,Non-Life,R0310,474.723514,20260416,9
SLOVAKIA,2024 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0320,10.969274,20260416,9
SLOVAKIA,2024 Q3,Gross - Non-proportional reinsurance accepted,Non-Life,R0330,0.0,20260416,9
SLOVAKIA,2024 Q3,Reinsurers' share,Non-Life,R0340,88.21115,20260416,9
SLOVAKIA,2024 Q3,Net,Non-Life,R0400,397.481636,20260416,9
SLOVAKIA,2024 Q3,Changes in other technical provisions,Non-Life,R0401,,20260416,9
SLOVAKIA,2024 Q3,Reinsurers' share,Non-Life,R0440,,20260416,9
SLOVAKIA,2024 Q3,Net,Non-Life,R0500,,20260416,9
SLOVAKIA,2024 Q3,Expenses incurred,Non-Life,R0550,310.768536,20260416,9
SLOVAKIA,2024 Q3,Other expenses,Non-Life,R1200,,20260416,9
SLOVAKIA,2024 Q3,Balance - other technical expenses/income,Non-Life,R1210,-20.74475,20260416,9
SLOVAKIA,2024 Q3,Total technical expenses,Non-Life,R1300,290.023788,20260416,9
SLOVAKIA,2024 Q3,Premiums written,Life,R1401,,20260416,9
SLOVAKIA,2024 Q3,Gross,Life,R1410,578.695738,20260416,9
SLOVAKIA,2024 Q3,Reinsurers' share,Life,R1420,11.881248,20260416,9
SLOVAKIA,2024 Q3,Net,Life,R1500,566.814491,20260416,9
SLOVAKIA,2024 Q3,Premiums earned,Life,R1501,,20260416,9
SLOVAKIA,2024 Q3,Gross,Life,R1510,579.260863,20260416,9
SLOVAKIA,2024 Q3,Reinsurers' share,Life,R1520,11.879349,20260416,9
SLOVAKIA,2024 Q3,Net,Life,R1600,567.381515,20260416,9
SLOVAKIA,2024 Q3,Claims incurred,Life,R1601,,20260416,9
SLOVAKIA,2024 Q3,Gross,Life,R1610,391.809774,20260416,9
SLOVAKIA,2024 Q3,Reinsurers' share,Life,R1620,3.929103,20260416,9
SLOVAKIA,2024 Q3,Net,Life,R1700,387.88067,20260416,9
SLOVAKIA,2024 Q3,Changes in other technical provisions,Life,R1701,,20260416,9
SLOVAKIA,2024 Q3,Gross,Life,R1710,,20260416,9
SLOVAKIA,2024 Q3,Reinsurers' share,Life,R1720,,20260416,9
SLOVAKIA,2024 Q3,Net,Life,R1800,,20260416,9
SLOVAKIA,2024 Q3,Expenses incurred,Life,R1900,136.529028,20260416,9
SLOVAKIA,2024 Q3,Other expenses,Life,R2500,,20260416,9
SLOVAKIA,2024 Q3,Balance - other technical expenses/income,Life,R2510,-28.383613,20260416,9
SLOVAKIA,2024 Q3,Total technical expenses,Life,R2600,108.145415,20260416,9
SLOVAKIA,2024 Q3,Net Combined Ratio,Non-Life,Z0001,0.93,20260416,9
SLOVAKIA,2024 Q3,Net Expense Ratio,Non-Life,Z0002,0.41,20260416,9
SLOVAKIA,2024 Q4,Premiums written,Non-Life,R0101,,20260416,9
SLOVAKIA,2024 Q4,Gross - Direct Business,Non-Life,R0110,1269.832662,20260416,9
SLOVAKIA,2024 Q4,Gross - Proportional reinsurance accepted,Non-Life,R0120,32.254768,20260416,9
SLOVAKIA,2024 Q4,Gross - Non-proportional reinsurance accepted,Non-Life,R0130,0.0,20260416,9
SLOVAKIA,2024 Q4,Reinsurers' share,Non-Life,R0140,239.247622,20260416,9
SLOVAKIA,2024 Q4,Net,Non-Life,R0200,1062.839808,20260416,9
SLOVAKIA,2024 Q4,Premiums earned,Non-Life,R0201,,20260416,9
SLOVAKIA,2024 Q4,Gross - Direct Business,Non-Life,R0210,1230.047427,20260416,9
SLOVAKIA,2024 Q4,Gross - Proportional reinsurance accepted,Non-Life,R0220,31.706466,20260416,9
SLOVAKIA,2024 Q4,Gross - Non-proportional reinsurance accepted,Non-Life,R0230,0.0,20260416,9
SLOVAKIA,2024 Q4,Reinsurers' share,Non-Life,R0240,233.767429,20260416,9
SLOVAKIA,2024 Q4,Net,Non-Life,R0300,1027.986463,20260416,9
SLOVAKIA,2024 Q4,Claims incurred,Non-Life,R0301,,20260416,9
SLOVAKIA,2024 Q4,Gross - Direct Business,Non-Life,R0310,668.701693,20260416,9
SLOVAKIA,2024 Q4,Gross - Proportional reinsurance accepted,Non-Life,R0320,12.059744,20260416,9
SLOVAKIA,2024 Q4,Gross - Non-proportional reinsurance accepted,Non-Life,R0330,0.0,20260416,9
SLOVAKIA,2024 Q4,Reinsurers' share,Non-Life,R0340,137.888466,20260416,9
SLOVAKIA,2024 Q4,Net,Non-Life,R0400,542.872971,20260416,9
SLOVAKIA,2024 Q4,Changes in other technical provisions,Non-Life,R0401,,20260416,9
SLOVAKIA,2024 Q4,Reinsurers' share,Non-Life,R0440,,20260416,9
SLOVAKIA,2024 Q4,Net,Non-Life,R0500,,20260416,9
SLOVAKIA,2024 Q4,Expenses incurred,Non-Life,R0550,382.001134,20260416,9
SLOVAKIA,2024 Q4,Other expenses,Non-Life,R1200,,20260416,9
SLOVAKIA,2024 Q4,Balance - other technical expenses/income,Non-Life,R1210,8.843808,20260416,9
SLOVAKIA,2024 Q4,Total technical expenses,Non-Life,R1300,390.844942,20260416,9
SLOVAKIA,2024 Q4,Premiums written,Life,R1401,,20260416,9
SLOVAKIA,2024 Q4,Gross,Life,R1410,781.729259,20260416,9
SLOVAKIA,2024 Q4,Reinsurers' share,Life,R1420,16.819086,20260416,9
SLOVAKIA,2024 Q4,Net,Life,R1500,764.910174,20260416,9
SLOVAKIA,2024 Q4,Premiums earned,Life,R1501,,20260416,9
SLOVAKIA,2024 Q4,Gross,Life,R1510,781.967395,20260416,9
SLOVAKIA,2024 Q4,Reinsurers' share,Life,R1520,16.750185,20260416,9
SLOVAKIA,2024 Q4,Net,Life,R1600,765.217211,20260416,9
SLOVAKIA,2024 Q4,Claims incurred,Life,R1601,,20260416,9
SLOVAKIA,2024 Q4,Gross,Life,R1610,533.283186,20260416,9
SLOVAKIA,2024 Q4,Reinsurers' share,Life,R1620,5.267653,20260416,9
SLOVAKIA,2024 Q4,Net,Life,R1700,528.015532,20260416,9
SLOVAKIA,2024 Q4,Changes in other technical provisions,Life,R1701,,20260416,9
SLOVAKIA,2024 Q4,Gross,Life,R1710,,20260416,9
SLOVAKIA,2024 Q4,Reinsurers' share,Life,R1720,,20260416,9
SLOVAKIA,2024 Q4,Net,Life,R1800,,20260416,9
SLOVAKIA,2024 Q4,Expenses incurred,Life,R1900,187.996639,20260416,9
SLOVAKIA,2024 Q4,Other expenses,Life,R2500,,20260416,9
SLOVAKIA,2024 Q4,Balance - other technical expenses/income,Life,R2510,-38.162054,20260416,9
SLOVAKIA,2024 Q4,Total technical expenses,Life,R2600,149.834585,20260416,9
SLOVAKIA,2024 Q4,Net Combined Ratio,Non-Life,Z0001,0.9,20260416,9
SLOVAKIA,2024 Q4,Net Expense Ratio,Non-Life,Z0002,0.37,20260416,9
SLOVAKIA,2025 Q1,Premiums written,Non-Life,R0101,,20260416,9
SLOVAKIA,2025 Q1,Gross - Direct Business,Non-Life,R0110,373.144962,20260416,9
SLOVAKIA,2025 Q1,Gross - Proportional reinsurance accepted,Non-Life,R0120,9.852536,20260416,9
SLOVAKIA,2025 Q1,Gross - Non-proportional reinsurance accepted,Non-Life,R0130,0.0,20260416,9
SLOVAKIA,2025 Q1,Reinsurers' share,Non-Life,R0140,77.67121,20260416,9
SLOVAKIA,2025 Q1,Net,Non-Life,R0200,305.326289,20260416,9
SLOVAKIA,2025 Q1,Premiums earned,Non-Life,R0201,,20260416,9
SLOVAKIA,2025 Q1,Gross - Direct Business,Non-Life,R0210,317.689735,20260416,9
SLOVAKIA,2025 Q1,Gross - Proportional reinsurance accepted,Non-Life,R0220,8.613121,20260416,9
SLOVAKIA,2025 Q1,Gross - Non-proportional reinsurance accepted,Non-Life,R0230,0.0,20260416,9
SLOVAKIA,2025 Q1,Reinsurers' share,Non-Life,R0240,56.474879,20260416,9
SLOVAKIA,2025 Q1,Net,Non-Life,R0300,269.827976,20260416,9
SLOVAKIA,2025 Q1,Claims incurred,Non-Life,R0301,,20260416,9
SLOVAKIA,2025 Q1,Gross - Direct Business,Non-Life,R0310,156.449976,20260416,9
SLOVAKIA,2025 Q1,Gross - Proportional reinsurance accepted,Non-Life,R0320,1.254142,20260416,9
SLOVAKIA,2025 Q1,Gross - Non-proportional reinsurance accepted,Non-Life,R0330,0.0,20260416,9
SLOVAKIA,2025 Q1,Reinsurers' share,Non-Life,R0340,23.474247,20260416,9
SLOVAKIA,2025 Q1,Net,Non-Life,R0400,134.22987,20260416,9
SLOVAKIA,2025 Q1,Changes in other technical provisions,Non-Life,R0401,,20260416,9
SLOVAKIA,2025 Q1,Reinsurers' share,Non-Life,R0440,,20260416,9
SLOVAKIA,2025 Q1,Net,Non-Life,R0500,,20260416,9
SLOVAKIA,2025 Q1,Expenses incurred,Non-Life,R0550,101.006235,20260416,9
SLOVAKIA,2025 Q1,Other expenses,Non-Life,R1200,,20260416,9
SLOVAKIA,2025 Q1,Balance - other technical expenses/income,Non-Life,R1210,6.617515,20260416,9
SLOVAKIA,2025 Q1,Total technical expenses,Non-Life,R1300,107.623751,20260416,9
SLOVAKIA,2025 Q1,Premiums written,Life,R1401,,20260416,9
SLOVAKIA,2025 Q1,Gross,Life,R1410,193.351931,20260416,9
SLOVAKIA,2025 Q1,Reinsurers' share,Life,R1420,4.60527,20260416,9
SLOVAKIA,2025 Q1,Net,Life,R1500,188.746662,20260416,9
SLOVAKIA,2025 Q1,Premiums earned,Life,R1501,,20260416,9
SLOVAKIA,2025 Q1,Gross,Life,R1510,193.465002,20260416,9
SLOVAKIA,2025 Q1,Reinsurers' share,Life,R1520,4.485849,20260416,9
SLOVAKIA,2025 Q1,Net,Life,R1600,188.979154,20260416,9
SLOVAKIA,2025 Q1,Claims incurred,Life,R1601,,20260416,9
SLOVAKIA,2025 Q1,Gross,Life,R1610,137.825409,20260416,9
SLOVAKIA,2025 Q1,Reinsurers' share,Life,R1620,2.034215,20260416,9
SLOVAKIA,2025 Q1,Net,Life,R1700,135.791194,20260416,9
SLOVAKIA,2025 Q1,Changes in other technical provisions,Life,R1701,,20260416,9
SLOVAKIA,2025 Q1,Gross,Life,R1710,,20260416,9
SLOVAKIA,2025 Q1,Reinsurers' share,Life,R1720,,20260416,9
SLOVAKIA,2025 Q1,Net,Life,R1800,,20260416,9
SLOVAKIA,2025 Q1,Expenses incurred,Life,R1900,48.279189,20260416,9
SLOVAKIA,2025 Q1,Other expenses,Life,R2500,,20260416,9
SLOVAKIA,2025 Q1,Balance - other technical expenses/income,Life,R2510,-14.170366,20260416,9
SLOVAKIA,2025 Q1,Total technical expenses,Life,R2600,34.108823,20260416,9
SLOVAKIA,2025 Q1,Net Combined Ratio,Non-Life,Z0001,0.87,20260416,9
SLOVAKIA,2025 Q1,Net Expense Ratio,Non-Life,Z0002,0.37,20260416,9
SLOVAKIA,2025 Q2,Premiums written,Non-Life,R0101,,20260416,9
SLOVAKIA,2025 Q2,Gross - Direct Business,Non-Life,R0110,712.077702,20260416,9
SLOVAKIA,2025 Q2,Gross - Proportional reinsurance accepted,Non-Life,R0120,17.951284,20260416,9
SLOVAKIA,2025 Q2,Gross - Non-proportional reinsurance accepted,Non-Life,R0130,0.0,20260416,9
SLOVAKIA,2025 Q2,Reinsurers' share,Non-Life,R0140,137.96073,20260416,9
SLOVAKIA,2025 Q2,Net,Non-Life,R0200,592.068256,20260416,9
SLOVAKIA,2025 Q2,Premiums earned,Non-Life,R0201,,20260416,9
SLOVAKIA,2025 Q2,Gross - Direct Business,Non-Life,R0210,649.022614,20260416,9
SLOVAKIA,2025 Q2,Gross - Proportional reinsurance accepted,Non-Life,R0220,17.288058,20260416,9
SLOVAKIA,2025 Q2,Gross - Non-proportional reinsurance accepted,Non-Life,R0230,0.0,20260416,9
SLOVAKIA,2025 Q2,Reinsurers' share,Non-Life,R0240,120.359944,20260416,9
SLOVAKIA,2025 Q2,Net,Non-Life,R0300,545.950729,20260416,9
SLOVAKIA,2025 Q2,Claims incurred,Non-Life,R0301,,20260416,9
SLOVAKIA,2025 Q2,Gross - Direct Business,Non-Life,R0310,314.559696,20260416,9
SLOVAKIA,2025 Q2,Gross - Proportional reinsurance accepted,Non-Life,R0320,3.337336,20260416,9
SLOVAKIA,2025 Q2,Gross - Non-proportional reinsurance accepted,Non-Life,R0330,0.0,20260416,9
SLOVAKIA,2025 Q2,Reinsurers' share,Non-Life,R0340,47.575295,20260416,9
SLOVAKIA,2025 Q2,Net,Non-Life,R0400,270.321737,20260416,9
SLOVAKIA,2025 Q2,Changes in other technical provisions,Non-Life,R0401,,20260416,9
SLOVAKIA,2025 Q2,Reinsurers' share,Non-Life,R0440,,20260416,9
SLOVAKIA,2025 Q2,Net,Non-Life,R0500,,20260416,9
SLOVAKIA,2025 Q2,Expenses incurred,Non-Life,R0550,204.426074,20260416,9
SLOVAKIA,2025 Q2,Other expenses,Non-Life,R1200,,20260416,9
SLOVAKIA,2025 Q2,Balance - other technical expenses/income,Non-Life,R1210,10.832169,20260416,9
SLOVAKIA,2025 Q2,Total technical expenses,Non-Life,R1300,215.258243,20260416,9
SLOVAKIA,2025 Q2,Premiums written,Life,R1401,,20260416,9
SLOVAKIA,2025 Q2,Gross,Life,R1410,409.155118,20260416,9
SLOVAKIA,2025 Q2,Reinsurers' share,Life,R1420,10.382847,20260416,9
SLOVAKIA,2025 Q2,Net,Life,R1500,398.772272,20260416,9
SLOVAKIA,2025 Q2,Premiums earned,Life,R1501,,20260416,9
SLOVAKIA,2025 Q2,Gross,Life,R1510,409.102168,20260416,9
SLOVAKIA,2025 Q2,Reinsurers' share,Life,R1520,10.200122,20260416,9
SLOVAKIA,2025 Q2,Net,Life,R1600,398.902048,20260416,9
SLOVAKIA,2025 Q2,Claims incurred,Life,R1601,,20260416,9
SLOVAKIA,2025 Q2,Gross,Life,R1610,271.637986,20260416,9
SLOVAKIA,2025 Q2,Reinsurers' share,Life,R1620,3.288254,20260416,9
SLOVAKIA,2025 Q2,Net,Life,R1700,268.349733,20260416,9
SLOVAKIA,2025 Q2,Changes in other technical provisions,Life,R1701,,20260416,9
SLOVAKIA,2025 Q2,Gross,Life,R1710,,20260416,9
SLOVAKIA,2025 Q2,Reinsurers' share,Life,R1720,,20260416,9
SLOVAKIA,2025 Q2,Net,Life,R1800,,20260416,9
SLOVAKIA,2025 Q2,Expenses incurred,Life,R1900,98.422773,20260416,9
SLOVAKIA,2025 Q2,Other expenses,Life,R2500,,20260416,9
SLOVAKIA,2025 Q2,Balance - other technical expenses/income,Life,R2510,-11.162082,20260416,9
SLOVAKIA,2025 Q2,Total technical expenses,Life,R2600,87.260691,20260416,9
SLOVAKIA,2025 Q2,Net Combined Ratio,Non-Life,Z0001,0.87,20260416,9
SLOVAKIA,2025 Q2,Net Expense Ratio,Non-Life,Z0002,0.37,20260416,9
SLOVAKIA,2025 Q3,Premiums written,Non-Life,R0101,,20260416,9
SLOVAKIA,2025 Q3,Gross - Direct Business,Non-Life,R0110,1046.681718,20260416,9
SLOVAKIA,2025 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0120,26.473053,20260416,9
SLOVAKIA,2025 Q3,Gross - Non-proportional reinsurance accepted,Non-Life,R0130,0.0,20260416,9
SLOVAKIA,2025 Q3,Reinsurers' share,Non-Life,R0140,196.635665,20260416,9
SLOVAKIA,2025 Q3,Net,Non-Life,R0200,876.519104,20260416,9
SLOVAKIA,2025 Q3,Premiums earned,Non-Life,R0201,,20260416,9
SLOVAKIA,2025 Q3,Gross - Direct Business,Non-Life,R0210,994.940891,20260416,9
SLOVAKIA,2025 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0220,25.895683,20260416,9
SLOVAKIA,2025 Q3,Gross - Non-proportional reinsurance accepted,Non-Life,R0230,0.0,20260416,9
SLOVAKIA,2025 Q3,Reinsurers' share,Non-Life,R0240,183.517802,20260416,9
SLOVAKIA,2025 Q3,Net,Non-Life,R0300,837.318772,20260416,9
SLOVAKIA,2025 Q3,Claims incurred,Non-Life,R0301,,20260416,9
SLOVAKIA,2025 Q3,Gross - Direct Business,Non-Life,R0310,482.673147,20260416,9
SLOVAKIA,2025 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0320,4.864189,20260416,9
SLOVAKIA,2025 Q3,Gross - Non-proportional reinsurance accepted,Non-Life,R0330,0.0,20260416,9
SLOVAKIA,2025 Q3,Reinsurers' share,Non-Life,R0340,69.067861,20260416,9
SLOVAKIA,2025 Q3,Net,Non-Life,R0400,418.469476,20260416,9
SLOVAKIA,2025 Q3,Changes in other technical provisions,Non-Life,R0401,,20260416,9
SLOVAKIA,2025 Q3,Reinsurers' share,Non-Life,R0440,,20260416,9
SLOVAKIA,2025 Q3,Net,Non-Life,R0500,,20260416,9
SLOVAKIA,2025 Q3,Expenses incurred,Non-Life,R0550,315.036073,20260416,9
SLOVAKIA,2025 Q3,Other expenses,Non-Life,R1200,,20260416,9
SLOVAKIA,2025 Q3,Balance - other technical expenses/income,Non-Life,R1210,14.729468,20260416,9
SLOVAKIA,2025 Q3,Total technical expenses,Non-Life,R1300,329.765541,20260416,9
SLOVAKIA,2025 Q3,Premiums written,Life,R1401,,20260416,9
SLOVAKIA,2025 Q3,Gross,Life,R1410,610.290877,20260416,9
SLOVAKIA,2025 Q3,Reinsurers' share,Life,R1420,15.539983,20260416,9
SLOVAKIA,2025 Q3,Net,Life,R1500,594.750895,20260416,9
SLOVAKIA,2025 Q3,Premiums earned,Life,R1501,,20260416,9
SLOVAKIA,2025 Q3,Gross,Life,R1510,610.57825,20260416,9
SLOVAKIA,2025 Q3,Reinsurers' share,Life,R1520,15.279239,20260416,9
SLOVAKIA,2025 Q3,Net,Life,R1600,595.299012,20260416,9
SLOVAKIA,2025 Q3,Claims incurred,Life,R1601,,20260416,9
SLOVAKIA,2025 Q3,Gross,Life,R1610,398.178856,20260416,9
SLOVAKIA,2025 Q3,Reinsurers' share,Life,R1620,5.681935,20260416,9
SLOVAKIA,2025 Q3,Net,Life,R1700,392.496921,20260416,9
SLOVAKIA,2025 Q3,Changes in other technical provisions,Life,R1701,,20260416,9
SLOVAKIA,2025 Q3,Gross,Life,R1710,,20260416,9
SLOVAKIA,2025 Q3,Reinsurers' share,Life,R1720,,20260416,9
SLOVAKIA,2025 Q3,Net,Life,R1800,,20260416,9
SLOVAKIA,2025 Q3,Expenses incurred,Life,R1900,151.265091,20260416,9
SLOVAKIA,2025 Q3,Other expenses,Life,R2500,,20260416,9
SLOVAKIA,2025 Q3,Balance - other technical expenses/income,Life,R2510,-15.943466,20260416,9
SLOVAKIA,2025 Q3,Total technical expenses,Life,R2600,135.321626,20260416,9
SLOVAKIA,2025 Q3,Net Combined Ratio,Non-Life,Z0001,0.88,20260416,9
SLOVAKIA,2025 Q3,Net Expense Ratio,Non-Life,Z0002,0.38,20260416,9
SLOVAKIA,2025 Q4,Premiums written,Non-Life,R0101,,20260416,9
SLOVAKIA,2025 Q4,Gross - Direct Business,Non-Life,R0110,1399.439197,20260416,9
SLOVAKIA,2025 Q4,Gross - Proportional reinsurance accepted,Non-Life,R0120,34.377564,20260416,9
SLOVAKIA,2025 Q4,Gross - Non-proportional reinsurance accepted,Non-Life,R0130,0.0,20260416,9
SLOVAKIA,2025 Q4,Reinsurers' share,Non-Life,R0140,257.462902,20260416,9
SLOVAKIA,2025 Q4,Net,Non-Life,R0200,1176.353858,20260416,9
SLOVAKIA,2025 Q4,Premiums earned,Non-Life,R0201,,20260416,9
SLOVAKIA,2025 Q4,Gross - Direct Business,Non-Life,R0210,1348.234681,20260416,9
SLOVAKIA,2025 Q4,Gross - Proportional reinsurance accepted,Non-Life,R0220,34.791627,20260416,9
SLOVAKIA,2025 Q4,Gross - Non-proportional reinsurance accepted,Non-Life,R0230,0.0,20260416,9
SLOVAKIA,2025 Q4,Reinsurers' share,Non-Life,R0240,252.821327,20260416,9
SLOVAKIA,2025 Q4,Net,Non-Life,R0300,1130.204983,20260416,9
SLOVAKIA,2025 Q4,Claims incurred,Non-Life,R0301,,20260416,9
SLOVAKIA,2025 Q4,Gross - Direct Business,Non-Life,R0310,1152.680458,20260416,9
SLOVAKIA,2025 Q4,Gross - Proportional reinsurance accepted,Non-Life,R0320,12.442049,20260416,9
SLOVAKIA,2025 Q4,Gross - Non-proportional reinsurance accepted,Non-Life,R0330,0.0,20260416,9
SLOVAKIA,2025 Q4,Reinsurers' share,Non-Life,R0340,590.672062,20260416,9
SLOVAKIA,2025 Q4,Net,Non-Life,R0400,574.450443,20260416,9
SLOVAKIA,2025 Q4,Changes in other technical provisions,Non-Life,R0401,,20260416,9
SLOVAKIA,2025 Q4,Reinsurers' share,Non-Life,R0440,,20260416,9
SLOVAKIA,2025 Q4,Net,Non-Life,R0500,,20260416,9
SLOVAKIA,2025 Q4,Expenses incurred,Non-Life,R0550,429.349574,20260416,9
SLOVAKIA,2025 Q4,Other expenses,Non-Life,R1200,,20260416,9
SLOVAKIA,2025 Q4,Balance - other technical expenses/income,Non-Life,R1210,8.420827,20260416,9
SLOVAKIA,2025 Q4,Total technical expenses,Non-Life,R1300,437.770401,20260416,9
SLOVAKIA,2025 Q4,Premiums written,Life,R1401,,20260416,9
SLOVAKIA,2025 Q4,Gross,Life,R1410,812.355299,20260416,9
SLOVAKIA,2025 Q4,Reinsurers' share,Life,R1420,18.689496,20260416,9
SLOVAKIA,2025 Q4,Net,Life,R1500,793.665803,20260416,9
SLOVAKIA,2025 Q4,Premiums earned,Life,R1501,,20260416,9
SLOVAKIA,2025 Q4,Gross,Life,R1510,812.379754,20260416,9
SLOVAKIA,2025 Q4,Reinsurers' share,Life,R1520,18.496768,20260416,9
SLOVAKIA,2025 Q4,Net,Life,R1600,793.882986,20260416,9
SLOVAKIA,2025 Q4,Claims incurred,Life,R1601,,20260416,9
SLOVAKIA,2025 Q4,Gross,Life,R1610,548.189331,20260416,9
SLOVAKIA,2025 Q4,Reinsurers' share,Life,R1620,6.52166,20260416,9
SLOVAKIA,2025 Q4,Net,Life,R1700,541.667672,20260416,9
SLOVAKIA,2025 Q4,Changes in other technical provisions,Life,R1701,,20260416,9
SLOVAKIA,2025 Q4,Gross,Life,R1710,,20260416,9
SLOVAKIA,2025 Q4,Reinsurers' share,Life,R1720,,20260416,9
SLOVAKIA,2025 Q4,Net,Life,R1800,,20260416,9
SLOVAKIA,2025 Q4,Expenses incurred,Life,R1900,207.468715,20260416,9
SLOVAKIA,2025 Q4,Other expenses,Life,R2500,,20260416,9
SLOVAKIA,2025 Q4,Balance - other technical expenses/income,Life,R2510,-47.164509,20260416,9
SLOVAKIA,2025 Q4,Total technical expenses,Life,R2600,160.304205,20260416,9
SLOVAKIA,2025 Q4,Net Combined Ratio,Non-Life,Z0001,0.89,20260416,9
SLOVAKIA,2025 Q4,Net Expense Ratio,Non-Life,Z0002,0.38,20260416,9
SLOVENIA,2016 Q3,Premiums written,Non-Life,R0101,,20260416,17
SLOVENIA,2016 Q3,Gross - Direct Business,Non-Life,R0110,1137.591582,20260416,17
SLOVENIA,2016 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0120,161.285348,20260416,17
SLOVENIA,2016 Q3,Gross - Non-proportional reinsurance accepted,Non-Life,R0130,57.684383,20260416,17
SLOVENIA,2016 Q3,Reinsurers' share,Non-Life,R0140,204.915281,20260416,17
SLOVENIA,2016 Q3,Net,Non-Life,R0200,1151.646034,20260416,17
SLOVENIA,2016 Q3,Premiums earned,Non-Life,R0201,,20260416,17
SLOVENIA,2016 Q3,Gross - Direct Business,Non-Life,R0210,1091.079564,20260416,17
SLOVENIA,2016 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0220,151.91898,20260416,17
SLOVENIA,2016 Q3,Gross - Non-proportional reinsurance accepted,Non-Life,R0230,46.711119,20260416,17
SLOVENIA,2016 Q3,Reinsurers' share,Non-Life,R0240,193.181891,20260416,17
SLOVENIA,2016 Q3,Net,Non-Life,R0300,1096.527771,20260416,17
SLOVENIA,2016 Q3,Claims incurred,Non-Life,R0301,,20260416,17
SLOVENIA,2016 Q3,Changes in other technical provisions,Non-Life,R0401,,20260416,17
SLOVENIA,2016 Q3,Gross - Direct Business,Non-Life,R0410,-2.140712,20260416,17
SLOVENIA,2016 Q3,Gross - Proportional reinsurance accepted,Non-Life,R0420,0.146565,20260416,17
SLOVENIA,2016 Q3,Gross - Non-proportional reinsurance accepted,Non-Life,R0430,0.0,20260416,17
SLOVENIA,2016 Q3,Reinsurers' share,Non-Life,R0440,-0.327426,20260416,17
SLOVENIA,2016 Q3,Net,Non-Life,R0500,-1.666722,20260416,17
SLOVENIA,2016 Q3,Premiums written,Life,R1401,,20260416,17
SLOVENIA,2016 Q3,Premiums earned,Life,R1501,,20260416,17
SLOVENIA,2016 Q3,Claims incurred,Life,R1601,,20260416,17
SLOVENIA,2016 Q3,Changes in other technical provisions,Life,R1701,,20260416,17
SLOVENIA,2016 Q4,Premiums written,Non-Life,R0101,,20260416,16
SLOVENIA,2016 Q4,Gross - Direct Business,Non-Life,R0110,1478.111117,20260416,16
SLOVENIA,2016 Q4,Gross - Proportional reinsurance accepted,Non-Life,R0120,205.027462,20260416,16
SLOVENIA,2016 Q4,Gross - Non-proportional reinsurance accepted,Non-Life,R0130,63.961246,20260416,16
SLOVENIA,2016 Q4,Reinsurers' share,Non-Life,R0140,252.949513,20260416,16
SLOVENIA,2016 Q4,Net,Non-Life,R0200,1494.15031,20260416,16
SLOVENIA,2016 Q4,Premiums earned,Non-Life,R0201,,20260416,16
SLOVENIA,2016 Q4,Gross - Direct Business,Non-Life,R0210,1462.347556,20260416,16
SLOVENIA,2016 Q4,Gross - Proportional reinsurance accepted,Non-Life,R0220,208.276552,20260416,16
SLOVENIA,2016 Q4,Gross - Non-proportional reinsurance accepted,Non-Life,R0230,63.673997,20260416,16
SLOVENIA,2016 Q4,Reinsurers' share,Non-Life,R0240,249.479363,20260416,16
SLOVENIA,2016 Q4,Net,Non-Life,R0300,1484.818741,20260416,16
